"","logFC","logCPM","LR","PValue","FDR"
"5996",0.921118302262292,4.0141180497579,1.72071088293229,0.189601564440053,0.69120405032236
"259230",0.167868218993645,6.2175611314259,1.72008038492301,0.189682697986531,0.69120405032236
"54514",-0.389966984749998,0.610685619272413,1.7193181490328,0.189780837808061,0.69120405032236
"53826",-0.2610540442817,7.03872586344117,1.7191367623846,0.189804200517856,0.69120405032236
"79622",-0.285572755674875,4.22595356850663,1.71903927846228,0.18981675789053,0.69120405032236
"3077",0.429211283586353,1.29442946250446,1.71871792632611,0.189858159660668,0.69120405032236
"55715",-0.218141910876635,3.91228598330903,1.71855380331539,0.189879308696349,0.69120405032236
"3704",-0.240090448329356,4.04816668494401,1.71832846975364,0.189908349850113,0.69120405032236
"83999",0.30447367362854,4.69321714201155,1.71787578537959,0.189966707789403,0.69120405032236
"9667",-0.474146814312926,6.69348714569224,1.71711747038721,0.190064513027766,0.69120405032236
"78994",-0.55049398908061,4.10157645557067,1.71654544168397,0.19013833044522,0.69120405032236
"3980",-0.164121922567066,5.46674374307522,1.71642274083087,0.190154168723614,0.69120405032236
"6614",0.470769695015157,1.10076293909537,1.71635821290363,0.190162498632984,0.69120405032236
"79895",0.305089326317656,4.87359449827443,1.71613758612727,0.190190982554498,0.69120405032236
"51374",0.225080122683636,4.79440581716629,1.71606626675249,0.190200191274227,0.69120405032236
"6602",-0.1926103998892,5.55179632986145,1.71523900857411,0.190307044399037,0.69124336257451
"375056",-0.174920889220894,7.74726234757875,1.7147900256473,0.190365066750383,0.69124336257451
"51123",0.297084085654972,5.56465535903899,1.71440794507022,0.190414459511992,0.69124336257451
"169841",-0.268900200241696,2.80162011222191,1.7143804716618,0.190418011661941,0.69124336257451
"54978",0.181366193222956,5.08104169582308,1.71419309525786,0.19044224038816,0.69124336257451
"196403",-0.183693734526476,6.14088756693632,1.71338589852981,0.190546656151744,0.691454447560116
"1654",0.27575056080683,8.51703835332167,1.71229691866189,0.190687628057551,0.691680252350357
"196541",-0.381110085990191,0.619909697727636,1.7118807762078,0.190741531136603,0.691680252350357
"153527",-0.221079711968401,5.77095351774868,1.71177782560881,0.19075486910568,0.691680252350357
"85365",0.227484879830023,3.83755320197945,1.71098238322527,0.190857960899243,0.691680252350357
"57799",-0.28847246687217,3.17561624956811,1.71087870017095,0.190871403330128,0.691680252350357
"3797",-0.207373438854095,8.07361714885255,1.71042989762305,0.190929602983054,0.691680252350357
"91687",0.220193531051223,2.18010751766986,1.71036462722749,0.190938068817428,0.691680252350357
"1002",-0.263522974399816,4.47137067738424,1.71004843674042,0.190979086201239,0.691680252350357
"7576",0.265615073231549,3.61723919234343,1.70964379508946,0.191031592786191,0.691702814286628
"22875",0.41024795755371,6.35920126970518,1.70922934967285,0.191085388971206,0.691730033652848
"8743",0.495645622872964,2.23797820685757,1.70844016373412,0.191187876406784,0.691933459722084
"84988",-0.37326172425958,4.12530681042035,1.70719757475563,0.191349374919087,0.692264809541269
"9781",0.159962843385639,6.87890577299063,1.70633173462016,0.191462001716277,0.692264809541269
"199746",-0.26298999516229,2.95316735118859,1.70627937699597,0.191468814773731,0.692264809541269
"613037",-0.77124698390863,6.06626148604041,1.70583445311228,0.191526722095407,0.692264809541269
"133686",0.228133525590864,6.70601283838314,1.70576760500075,0.191535424214764,0.692264809541269
"8312",-0.366711734600973,4.68009772489546,1.70559340946294,0.191558102720344,0.692264809541269
"4141",-0.183063332574384,6.84520575630721,1.70484636835977,0.19165539549365,0.692264809541269
"153733",-0.242473815850559,4.57475330677375,1.70453115107318,0.191696465907958,0.692264809541269
"678",0.364193741846499,4.45418777196125,1.70448287688719,0.191702756574051,0.692264809541269
"4144",0.177456208199656,7.64410680757975,1.70374346627396,0.191799140156328,0.692264809541269
"5412",0.318313303687101,7.14533666138631,1.70364047678168,0.191812569519965,0.692264809541269
"1509",0.22046099370954,7.79855010319395,1.70256476599922,0.191952902956483,0.692264809541269
"115294",0.181615486204981,6.2743694865955,1.7021515385112,0.192006843016859,0.692264809541269
"654429",-0.315156675805982,4.13701862304853,1.70214007900448,0.192008339119342,0.692264809541269
"10818",0.204436984333935,6.56763590800333,1.70207593094787,0.192016714257028,0.692264809541269
"84301",-0.222756429681547,4.34970873740403,1.7019828572167,0.192028866674357,0.692264809541269
"64838",-0.19689751825503,5.12046589313493,1.70157180261965,0.192082547842634,0.692264809541269
"7988",-0.274774545576137,3.08380776273129,1.70085214290644,0.192176573107036,0.692264809541269
"139285",-0.179430643608426,3.85436710757841,1.70067481423498,0.192199749773402,0.692264809541269
"151246",0.219505825166362,2.7004465660208,1.70062910692481,0.192205724198586,0.692264809541269
"388677",0.272415774025106,5.92190602436545,1.69979458747925,0.192314842778688,0.692337068273991
"389125",-0.695246456184525,1.95031536535979,1.69899500002451,0.192419461646128,0.692337068273991
"400961",0.412753403332514,7.29423674205019,1.69886491177202,0.19243648881551,0.692337068273991
"5580",-0.322317537786474,3.91002224045176,1.69870116241859,0.192457924366568,0.692337068273991
"2869",-0.262236301174694,4.18281176717908,1.69863029381284,0.192467202260775,0.692337068273991
"79083",0.686914985047273,0.338983126620103,1.69693903173378,0.192688772007159,0.692337068273991
"6871",-0.178937899898028,5.55845223287313,1.69690987765528,0.192692594051023,0.692337068273991
"2512",0.423552780974415,7.91661637331025,1.69678116183644,0.192709469506906,0.692337068273991
"7779",0.276733877318911,4.43937498462696,1.69678092976873,0.192709499934006,0.692337068273991
"64859",0.258106589875147,1.92507119210152,1.69662345020521,0.19273014885008,0.692337068273991
"5111",0.246954027666644,4.58443178120418,1.6965841617645,0.192735300802039,0.692337068273991
"66000",-0.240577917005223,3.95333564349807,1.69454068083136,0.193003487432356,0.692807478224489
"57562",-0.182889490717575,6.33482468862588,1.69401958264733,0.19307194615074,0.692807478224489
"7978",0.192963801302522,3.7042506751602,1.69383569873708,0.193096110475051,0.692807478224489
"10817",-0.19898656310212,4.09530612910073,1.69337142681226,0.193157136526494,0.692807478224489
"1788",-0.459637046083806,6.00318483911978,1.69280612363527,0.193231473020667,0.692807478224489
"55612",-0.402666928813803,3.09354934474298,1.69267297648938,0.193248986528214,0.692807478224489
"23647",-0.192337957956181,5.07194405906765,1.69225422137708,0.193304079566189,0.692807478224489
"5469",0.163599682527818,5.95291860695422,1.69206146957219,0.193329444905512,0.692807478224489
"79974",0.392182152136211,3.47484192822211,1.69180180781781,0.19336362146658,0.692807478224489
"9127",-0.278919110691403,3.06101391968601,1.69169371607146,0.193377850533937,0.692807478224489
"4489",0.529916840579028,1.37697148066129,1.69134390763159,0.193423907284303,0.692807478224489
"54536",-0.195922932384396,6.36919110619948,1.69066691924268,0.193513077872978,0.692807478224489
"1317",0.284589301006096,4.42956066207777,1.68935332741395,0.193686236781956,0.692807478224489
"10682",-0.213342348890458,3.15384703386916,1.68914237467966,0.193714061644507,0.692807478224489
"65251",-0.436290935673561,4.74609218195257,1.68821734882793,0.193836128600196,0.692807478224489
"84063",-0.44247730961753,0.504793113726718,1.68784241932299,0.193885630126378,0.692807478224489
"50862",0.358000231914063,7.02632068382882,1.68745988046345,0.193936151540247,0.692807478224489
"3030",0.193658926674637,7.00043589339173,1.68654267943801,0.194057347803639,0.692807478224489
"2313",0.353463276279944,3.14901087731454,1.68653001568855,0.194059021774171,0.692807478224489
"9138",-0.741876434303392,5.9367754927053,1.68652270582646,0.194059988043371,0.692807478224489
"374882",-0.173636170565182,4.97601566240533,1.68621467978207,0.194100710215154,0.692807478224489
"54498",0.265950631162314,5.13771150618219,1.68599119622733,0.194130261814746,0.692807478224489
"9828",-0.236330653120778,7.26247966319813,1.68537272447866,0.194212070785955,0.692807478224489
"256236",0.605200038168118,2.0264247822744,1.68534676947203,0.194215504891844,0.692807478224489
"79759",-0.239052065130734,2.56845610488313,1.68527865525873,0.19422451741839,0.692807478224489
"10039",-0.300848080956176,4.1801558317086,1.68475191210944,0.194294229912987,0.692807478224489
"91574",-0.208628963913167,3.56946279377858,1.68474164267762,0.194295589324833,0.692807478224489
"23412",0.275789280965965,4.48762471041443,1.68436051306562,0.194346049069656,0.692807478224489
"9894",-0.416469435941735,4.53271448851926,1.6842394566681,0.194362079566935,0.692807478224489
"56342",-0.301121010046284,2.04111480424451,1.68418536429201,0.194369243072705,0.692807478224489
"728788",-0.503405421586251,4.38770103064153,1.68407798166963,0.194383464772393,0.692807478224489
"148979",-0.463048874034813,2.8623898143111,1.6837102360882,0.194432178031046,0.692807478224489
"55033",0.208856103897615,3.14393311109884,1.68370979567004,0.194432236379405,0.692807478224489
"151354",-0.242608762571119,5.37870251308458,1.68363468879674,0.194442187138003,0.692807478224489
"79058",-0.319057408064343,4.3930792938431,1.68271620264666,0.194563923716829,0.693076017110447
"341880",-0.400352334641415,0.563880819292959,1.68153850058229,0.194720147364129,0.693467248666105
"56934",-0.401169152114566,5.52715585536083,1.68101525714102,0.194789603338355,0.693549357098234
"7782",0.247858798111759,4.80636434243582,1.68049506030059,0.194858683637246,0.693630089146442
"57821",-0.223135503876929,3.8308856105498,1.67912040375276,0.195041371164034,0.694115089235433
"142686",0.220527321520014,3.8754455643882,1.67840411390658,0.195136643250624,0.694288837578451
"6120",0.36630913176663,5.53467901921984,1.67740987071987,0.195268975558924,0.694545967068445
"130612",-0.196241494802931,3.52966086329132,1.67689775573887,0.195337178292256,0.694545967068445
"54879",0.188697424979663,5.32989203715447,1.67614241110312,0.195437824897948,0.694545967068445
"54520",-0.394519640774998,6.77219317275389,1.67599462922572,0.195457523332152,0.694545967068445
"5880",0.449388058690858,0.933612069451317,1.67570127907919,0.195496632025881,0.694545967068445
"10061",-0.172781883397267,6.23239159355937,1.67536965778659,0.195540853962554,0.694545967068445
"123606",0.332546554084884,7.10134960795127,1.67486743885224,0.195607847514899,0.694545967068445
"147906",-0.173901567424325,5.47582583483634,1.67470856337295,0.195629046322142,0.694545967068445
"8241",-0.288557362641173,6.09064306735338,1.67413560730891,0.195705518381041,0.694545967068445
"8993",-0.388513103325542,1.02889081980195,1.67369253293496,0.195764679216635,0.694545967068445
"27314",0.198649577446999,5.03465872609556,1.67341647946174,0.195801549426384,0.694545967068445
"84934",-0.224817984198457,4.00124869529083,1.67315099689623,0.19583701543624,0.694545967068445
"57719",-0.488202313838043,5.79844775862255,1.67299773774946,0.195857492862185,0.694545967068445
"3006",0.297110186147712,5.27311282228765,1.6729830648728,0.195859453481869,0.694545967068445
"1293",0.335697625151164,2.26908386967782,1.67137118676676,0.196074975930303,0.694550669546666
"25972",0.272330261328175,4.95826645301077,1.6710458965557,0.196118503800164,0.694550669546666
"222229",-0.181603580156304,4.27472691196354,1.67064010690801,0.196172819360187,0.694550669546666
"149563",0.382428700838933,1.85719796018165,1.67057125686296,0.196182036791352,0.694550669546666
"65057",-0.181556859018549,4.18789159071833,1.67041570104695,0.196202863990861,0.694550669546666
"5348",0.247842185744232,5.47589961859501,1.67040160672321,0.196204751192534,0.694550669546666
"54329",0.332019780324583,4.46387846613983,1.67039490039082,0.19620564916445,0.694550669546666
"79811",-0.283786594156687,7.22616030514008,1.66949848512169,0.196325721705721,0.694550669546666
"10172",-0.225140352286513,3.24166003402607,1.66905260350205,0.196385478466059,0.694550669546666
"25793",0.229730697711284,6.69739189397874,1.66879927172455,0.19641943931533,0.694550669546666
"26005",-0.226117995631621,6.27220169819306,1.66867757985255,0.196435755385324,0.694550669546666
"51257",-0.178141885016135,5.2432035634247,1.66836085570122,0.196478228224896,0.694550669546666
"55909",-0.341626027614526,4.00972170612991,1.6682812638162,0.196488903220999,0.694550669546666
"165545",-0.607987742321099,0.316920991895386,1.66783866355732,0.196548277901292,0.694550669546666
"93185",-0.228203940633617,6.99142359529956,1.66757196661931,0.196584065357704,0.694550669546666
"2053",-0.246689306225041,4.43308858422107,1.66737708540154,0.196610220853362,0.694550669546666
"49854",0.215577123740073,5.3412587820661,1.66707533077973,0.196650728140864,0.694550669546666
"9353",-0.199497080174132,6.90811888131409,1.66597618156804,0.196798359715361,0.69481869875213
"374666",-0.318123758704308,2.84359144957196,1.66538127164866,0.19687831885676,0.69481869875213
"23279",0.209012409345847,6.00936980931337,1.66527983927012,0.196891955720936,0.69481869875213
"79695",-0.474785443096365,2.44246472576455,1.66496368532863,0.196934467479723,0.69481869875213
"83992",-0.271299346286961,6.87530223854034,1.6645576217234,0.196989084757495,0.69481869875213
"10992",-0.191791024636692,7.80617320903691,1.66364413651767,0.197112017298008,0.69481869875213
"10153",0.18190312476264,6.26951050662659,1.66349286221398,0.197132383759241,0.69481869875213
"51372",0.330752659409515,3.43788809564379,1.66257540620001,0.197255956157284,0.69481869875213
"9159",-0.353751088122132,5.30418575489314,1.66251843977279,0.197263631974341,0.69481869875213
"1027",0.214006913385901,6.29486852076578,1.66239694215596,0.197280004075671,0.69481869875213
"23035",-0.157605736606693,6.76637994194725,1.66228695860918,0.197294826001525,0.69481869875213
"5831",0.396286861870559,2.48892597982648,1.66202654794331,0.197329925433858,0.69481869875213
"828",0.524354869146544,3.46506436887178,1.66194510217242,0.197340904598812,0.69481869875213
"23093",-0.302478453688615,6.3525326980501,1.6616743119326,0.197377413186696,0.69481869875213
"283450",-0.174464614765983,9.15857429605795,1.6612188907125,0.197438832024189,0.694832529823616
"403341",0.182313062810385,4.82460717016162,1.66095585963539,0.197474315025806,0.694832529823616
"51059",-0.196535796940352,6.13488993568545,1.66013309139474,0.19758535508582,0.695059614607614
"6229",0.232002367797412,7.99572768804742,1.65880267559804,0.197765061751739,0.695363952025399
"85414",0.391507636356766,4.11093169174373,1.6585849062974,0.197794495314437,0.695363952025399
"26173",-0.392520195430834,7.58721991073615,1.65845958982804,0.197811435338998,0.695363952025399
"55100",-0.317976304810775,5.8627047864412,1.65764192323601,0.197922007620807,0.695480626954287
"8555",0.225999918059406,5.96242329756874,1.65678312292036,0.198038220441368,0.695480626954287
"149111",-0.308910131801971,4.0604311464086,1.65645489510017,0.198082657355131,0.695480626954287
"8189",-0.347432427744521,7.02322021127626,1.65616635218221,0.19812173121464,0.695480626954287
"84142",0.286245467237048,3.6320475854073,1.65593799780315,0.198152660881518,0.695480626954287
"122525",0.362986661884187,2.60004692215669,1.6557792412631,0.198174167143617,0.695480626954287
"219623",0.376545331430782,0.853912245971721,1.6554980078232,0.198212271698418,0.695480626954287
"7767",-0.31393531784025,5.15458628409146,1.65517622392881,0.198255881012596,0.695480626954287
"10952",0.33109341788839,3.76943281132156,1.65479988281953,0.198306898399151,0.695480626954287
"58189",-0.229401294555219,2.64660108451118,1.65465524973016,0.198326509182982,0.695480626954287
"653140",-0.338040961103245,2.61842486464845,1.65367346893785,0.198459688889996,0.695480626954287
"8808",-0.447007786811705,1.44120506121689,1.65341152499212,0.198495239623064,0.695480626954287
"259296",0.39234416467114,1.34725762469473,1.65319791414524,0.198524236174967,0.695480626954287
"11030",0.361708817557341,3.04442155612039,1.65308650752574,0.198539361011332,0.695480626954287
"50615",0.711611451767191,0.46401500988884,1.65289474947706,0.198565397722062,0.695480626954287
"57826",0.255399437777133,4.50406536972606,1.65272019118317,0.198589102551743,0.695480626954287
"54951",0.386473057961774,3.37051684673683,1.65170920120414,0.198726459245577,0.695703657203189
"79744",-0.197565858422493,3.74479140232152,1.65135531615756,0.198774565669693,0.695703657203189
"3652",0.219595145217893,3.97735546828568,1.65094469521981,0.198830401788864,0.695703657203189
"51715",0.281485738425177,5.02369869896679,1.65039336981367,0.198905399817598,0.695703657203189
"57003",0.215694010674493,7.02058198545074,1.6502179922258,0.198929263784394,0.695703657203189
"5859",-0.245371221959308,5.54450108684865,1.65019747868341,0.19893205532123,0.695703657203189
"2987",-0.178827876517528,6.51816458373537,1.6498071554963,0.198985180290471,0.695726664281092
"150726",-0.197609185638578,7.37981486557202,1.64770113070146,0.199272108500608,0.696566933058602
"9555",-0.165493107213151,6.16840021814697,1.64733613099333,0.199321886024863,0.696578029088994
"27148",-0.337144775918893,5.54138249393122,1.64674057867653,0.199403136947026,0.696699085541654
"57568",-0.171172942058612,6.79351829566177,1.64582548323483,0.199528058795413,0.696972632581221
"50485",-0.269446438727894,4.61907832046384,1.64461546921605,0.19969338182284,0.697182927214653
"54870",-0.175588197221427,5.77957118026131,1.64458566794824,0.19969745557039,0.697182927214653
"83854",-0.242866091790768,2.63295379792146,1.64436083620312,0.199728192569288,0.697182927214653
"6261",-0.415386854041648,7.17396088887727,1.64389821830809,0.199791455060809,0.697240924303971
"1841",0.265215429932525,2.90500416746411,1.642350802687,0.200003233570389,0.697611489073511
"23770",-0.172264966652562,8.3052559981676,1.64231997873483,0.200007454798905,0.697611489073511
"81537",0.315290261769105,4.94248404101195,1.64198118144285,0.200053858758628,0.697611489073511
"2828",0.761818138665395,1.1198938339456,1.64166761554225,0.200096818128717,0.697611489073511
"64403",-0.386074457059988,2.90299894253957,1.64082578683733,0.200212204543889,0.697611489073511
"766",-0.23885824019534,2.82894191019849,1.6405672256306,0.200247660286551,0.697611489073511
"83440",0.186316000270555,3.89159103941857,1.63987525540159,0.200342584443842,0.697611489073511
"9562",0.269235337115152,3.77416030560694,1.63961883771866,0.200377773130868,0.697611489073511
"3044",0.581993761640669,1.39618412570442,1.63960419879017,0.200379782278072,0.697611489073511
"348235",0.217073673162291,4.50888951887577,1.63955207634274,0.200386936113376,0.697611489073511
"8187",-0.235130479293398,2.56964546483592,1.6393426209641,0.200415687009021,0.697611489073511
"147",-0.280068992707019,2.73128709176103,1.63903656185059,0.200457706935889,0.697611489073511
"65109",-0.380474064376907,4.16838270536856,1.63844642929831,0.200538757533735,0.697662646750336
"79075",0.415209179446109,2.28258886629552,1.63767238833991,0.200645125072791,0.697662646750336
"57718",-0.257244134215514,6.20551956797801,1.63703744415082,0.20073242765881,0.697662646750336
"8874",-0.178459380398116,8.04370168150033,1.6369169980802,0.20074899360694,0.697662646750336
"165918",-0.215115249684746,5.02947553928381,1.63659700404292,0.200793012851254,0.697662646750336
"6671",0.177550420056761,5.1715520530727,1.63656697928588,0.200797143720225,0.697662646750336
"10077",-0.652312308555751,0.698641191947519,1.63619397673759,0.200848470523439,0.697662646750336
"93377",0.512787051958595,7.18893679751644,1.63601338130873,0.200873326796392,0.697662646750336
"9603",0.232307115260037,3.99928019644698,1.63573634724893,0.200911463441064,0.697662646750336
"10741",0.308793849376812,4.01240863309946,1.63553515743312,0.200939164665832,0.697662646750336
"201181",0.44953827128049,0.847685730739123,1.63491629787264,0.201024401746196,0.69770641940097
"255374",-0.280187783230872,2.12813861292552,1.63476585279472,0.201045129347694,0.69770641940097
"7754",-0.258201998009948,5.59736798760606,1.63392709345864,0.201160735660872,0.697945570084275
"23091",-0.297697273574244,7.95707700030146,1.63355401447568,0.201212182305315,0.697962053589591
"84864",0.181569434331387,5.48677730304068,1.63303717885127,0.201283478193355,0.698047366254312
"23019",0.201050554927031,8.07054539136163,1.63055544777677,0.201626239537187,0.699073858121628
"55788",0.369536668491022,7.13102627691065,1.62956563279882,0.201763138162116,0.699188840616967
"6259",0.264527486011227,5.74292997014644,1.62889208184228,0.201856357697019,0.699188840616967
"1917",-0.269511837679719,8.45227062688898,1.62876976372841,0.201873291975525,0.699188840616967
"340061",0.248647090842065,2.03827339473601,1.62876428840129,0.201874050043914,0.699188840616967
"160",-0.179949362174478,7.55312657901534,1.62839678664857,0.201924938947263,0.699188840616967
"3897",-0.207273604894954,7.80676253904923,1.62828753717952,0.201940069909911,0.699188840616967
"57143",-0.309673093826565,3.87245340408262,1.62777807191255,0.202010648055524,0.699271226606279
"9227",0.494939955145737,1.49160070906382,1.62718155477527,0.202093322719763,0.699395437530053
"55356",0.244817249675697,5.6245914117604,1.62582622014594,0.202281314233228,0.699802723163361
"7712",-0.312969091765936,1.78547117583892,1.62553260795003,0.202322066794182,0.699802723163361
"90874",-0.179762345596974,5.10887443546453,1.62529330445314,0.202355288606021,0.699802723163361
"10861",-0.518515606843824,3.05168559838138,1.62450673252918,0.202464531359525,0.699802723163361
"10607",-0.195333316334877,4.69075137461669,1.62400983465026,0.202533578621638,0.699802723163361
"119587",0.396396685090057,1.86308516143637,1.62398378190886,0.202537199587936,0.699802723163361
"8559",-0.203810880041707,5.64304605393414,1.62374455948453,0.202570451718713,0.699802723163361
"23261",-0.205565341846946,8.09867699856607,1.62332248638904,0.202629135931441,0.699802723163361
"5425",0.1847828653417,4.98713283408399,1.62329915739036,0.202632380133206,0.699802723163361
"112755",-0.230759237150977,7.57509063923789,1.62295626369978,0.202680071032445,0.699803459012648
"6233",0.316016445222894,4.34069023170173,1.62262446641307,0.202726231185172,0.699803459012648
"26088",-0.324293900216336,5.74299355651047,1.62180759698374,0.20283992808926,0.70003426579316
"487",-0.623339543241861,1.64631119551798,1.62096587369295,0.20295716286503,0.700224308292499
"55565",-0.210192544826378,3.99877727115642,1.6207396229486,0.202988688554987,0.700224308292499
"55253",-0.297706366711606,4.73829762109683,1.62036400340645,0.203041039970795,0.700243291288297
"23418",0.230630434042281,5.66696825808405,1.61887571304991,0.203248624621342,0.7006270382096
"8888",-0.246016400469564,7.38224698696885,1.61860927538716,0.203285813350016,0.7006270382096
"54627",-0.288338152638973,2.92810456159175,1.61792972841949,0.203380699181918,0.7006270382096
"9200",0.329358553457299,2.1938929787929,1.61776772285351,0.203403327884757,0.7006270382096
"57798",0.190698740425469,5.61457390806553,1.61759491373305,0.203427468881977,0.7006270382096
"28976",-0.229064769721726,5.86121381163747,1.6173467066278,0.203462148693352,0.7006270382096
"51233",0.48399388839167,0.996024639771177,1.61623473720737,0.20361760000123,0.7006270382096
"64175",-0.503620436056751,3.95111519514896,1.61616697506322,0.203627077549011,0.7006270382096
"29950",0.339418806411737,1.44013965875076,1.61568099751074,0.203695064001423,0.7006270382096
"147463",-0.196830465733237,3.92485913912329,1.61531830477335,0.203745820797563,0.7006270382096
"84275",0.300328959019482,2.64465223850269,1.6149375556045,0.20379912052578,0.7006270382096
"1238",0.399616700468087,0.700996245241774,1.61459051721286,0.203847715516118,0.7006270382096
"254042",-0.286114009815171,3.23276181587167,1.61441599241322,0.203872158984214,0.7006270382096
"6512",0.80939746635185,0.60176888003672,1.61433734083164,0.203883175839662,0.7006270382096
"6209",0.289193289070858,2.31541554389911,1.61414618629775,0.20390995409232,0.7006270382096
"131616",0.273548200174667,3.06266235911022,1.61385769401265,0.20395037594141,0.7006270382096
"57677",0.210073977623128,5.14437616699643,1.61374935884646,0.203965557669425,0.7006270382096
"56474",0.201249085068147,4.77072192131791,1.61324991270968,0.204035565609295,0.7006270382096
"9578",-0.215073427927827,8.6598773707045,1.61319747053328,0.204042918132494,0.7006270382096
"27153",-0.26357885012369,3.74805619277031,1.61269163065825,0.204113854174643,0.700638863520548
"64841",0.30313737865408,4.41753940249339,1.61250444215612,0.204140111770388,0.700638863520548
"388272",-0.311520185662867,3.17586431031396,1.61031998736971,0.204446827576448,0.700833070074912
"57185",0.22101497463667,7.27481659528036,1.61009418231033,0.204478563478177,0.700833070074912
"9488",0.341464167432322,4.28500452878738,1.61007505800695,0.204481251581183,0.700833070074912
"6942",-0.186176449715925,6.5342177795205,1.60983624555215,0.204514822455737,0.700833070074912
"22927",-0.211897693752498,6.90443400343526,1.60974136699803,0.204528161738364,0.700833070074912
"1808",0.231971222732109,10.9432634119187,1.60958842909652,0.204549665932139,0.700833070074912
"9610",-0.257723481046222,3.21745273261372,1.6094963132929,0.204562619378143,0.700833070074912
"6000",-0.332357852092273,6.51429459347426,1.60943103601998,0.204571799340125,0.700833070074912
"90196",0.211098348838839,4.55502018670259,1.60904773243715,0.204625713237553,0.700844940200269
"3795",-0.182679945540235,4.13888752187845,1.60860980875057,0.204687330282174,0.700844940200269
"728448",-0.383715062325813,4.45408488097277,1.60823924984553,0.204739486012329,0.700844940200269
"79970",-0.32085147192428,5.29719764255563,1.60797748575016,0.204776338447634,0.700844940200269
"1852",0.319486569069808,0.805748953376028,1.60774051179211,0.204809707553006,0.700844940200269
"125476",-0.271129688143513,2.4826702822443,1.60657648138704,0.204973711773193,0.701175750971921
"6328",-0.178205306767529,7.32296036813411,1.60638856246213,0.205000202833164,0.701175750971921
"4723",-0.245876106834509,6.41963130096645,1.60549628966917,0.205126042272925,0.701445654050198
"2876",0.195506424458359,4.24901146749378,1.60358562965896,0.205395814035718,0.702068481831546
"25801",0.333880276709822,5.1785185985759,1.60354101090912,0.205402118890035,0.702068481831546
"5883",-0.210187280857535,3.27799272263908,1.60272994956015,0.205516765765262,0.70229775558701
"84067",-0.175042871965542,4.71017268922617,1.60235721530153,0.205569478620062,0.70229775558701
"56413",0.306985398511778,1.88379133028558,1.60206967237544,0.20561015444228,0.70229775558701
"79149",-0.231630814738388,1.54494628970578,1.6005123691631,0.205830615669932,0.702849792894483
"55145",0.215921348705118,3.12518710317755,1.5996117177012,0.205958244670108,0.702849792894483
"83642",-0.311512343100378,4.93155574810079,1.59950961384189,0.205972719440403,0.702849792894483
"5516",0.274913642852249,7.06625374695873,1.59917610437206,0.206020007833936,0.702849792894483
"7408",0.304327351470727,3.57174345703014,1.59899434300808,0.206045785220832,0.702849792894483
"11328",0.227550311455721,5.32901762284899,1.59893705932036,0.206053909979503,0.702849792894483
"6547",-0.263043027375192,4.28628011977678,1.59809546302531,0.206173320328243,0.703064602403078
"2762",-0.270571765273876,3.2700158534525,1.59783030141455,0.206210959853823,0.703064602403078
"29102",-0.174665208685648,7.07732350339755,1.59714024387605,0.206308951132989,0.703238287932678
"9469",0.318225439969006,5.45573444587261,1.59611760886029,0.206454271062479,0.703404167427323
"8492",-0.3166439630823,2.64291100837615,1.59608409835753,0.20645903506462,0.703404167427323
"400823",0.567681998406106,0.342898208227023,1.59580445934583,0.206498794853221,0.703404167427323
"56475",-0.350802795251256,1.87318394711784,1.59532169368875,0.206567456992201,0.703477735170297
"81617",0.313034101847792,6.6067918965535,1.59467740331843,0.206659134263653,0.703591246464639
"60490",0.273147380941731,2.11432994353542,1.59442590843409,0.206694932978272,0.703591246464639
"9013",-0.331293975827631,5.2123994843171,1.5929629071344,0.206903327329679,0.704140262658633
"11338",-0.233556167215148,6.42316039673898,1.59232837025176,0.206993789865614,0.704287770799302
"399687",-0.412975344908189,8.39966627352144,1.5919326480769,0.207050229523936,0.704319476716949
"1740",-0.18277449827256,9.07232718171289,1.58991999665866,0.207337564436047,0.705136422212877
"130535",0.176825295902158,4.11880352029771,1.5882056883212,0.207582678313854,0.705674104991301
"9720",-0.770340132173241,6.61485388508355,1.5880831372685,0.207600213926326,0.705674104991301
"339123",-0.16015623501297,5.47064604308702,1.58737033567554,0.207702242161857,0.705674104991301
"283284",-0.453326569519953,2.50859686623838,1.5872284966296,0.207722551639356,0.705674104991301
"122769",0.291431233866273,0.911167697936227,1.58676300204232,0.207789220813361,0.705674104991301
"22997",-0.548071489899871,5.76845353217201,1.58653592667274,0.207821752235411,0.705674104991301
"81669",-0.352528220910477,7.18143031369541,1.58638441654581,0.20784346132907,0.705674104991301
"1968",0.269255588586849,5.65973909276456,1.58617579400082,0.207873358150579,0.705674104991301
"5737",0.419810528467649,0.525844402650593,1.5854432347077,0.207978378434006,0.705765864926928
"4258",0.249359196976005,2.5934059698191,1.5852855173357,0.208000997129319,0.705765864926928
"9814",-0.362970125647449,5.92682675178998,1.58499936872704,0.208042041939389,0.705765864926928
"3163",-0.202340053207212,5.88799466441918,1.58397032429924,0.208189726008511,0.706106610993696
"9232",-0.394465567509314,0.81017574860989,1.58363053622326,0.208238518172498,0.70611187185216
"284996",0.175804597274674,5.15094635987123,1.58325357685026,0.208292663807683,0.706135279186537
"340385",-0.268339252183736,3.69393899672903,1.58277880646724,0.208360882503359,0.706170538834533
"683",0.339826045086313,1.16531471108322,1.58176774583554,0.208506247639463,0.706170538834533
